member,checkin,checkout
100774,2020-04-09T18:07:52Z,2020-04-09T18:47:52Z
100774,2020-04-10T08:31:05Z,2020-04-10T09:47:05Z
100774,2020-04-11T14:26:54Z,2020-04-11T14:57:54Z
100774,2020-04-12T09:00:57Z,2020-04-12T10:50:57Z
100774,2020-04-14T01:07:16Z,2020-04-14T01:36:16Z
100774,2020-04-17T07:06:05Z,2020-04-17T08:54:05Z
100774,2020-04-20T13:28:28Z,2020-04-20T14:59:28Z
100774,2020-04-21T08:59:36Z,2020-04-21T10:11:36Z
100774,2020-04-21T09:45:00Z,2020-04-21T10:47:00Z
100774,2020-04-21T19:18:30Z,2020-04-21T20:07:30Z
100774,2020-04-30T01:17:51Z,2020-04-30T02:13:51Z
100775,2020-04-02T14:07:23Z,2020-04-02T16:07:23Z
100775,2020-04-03T15:05:33Z,2020-04-03T15:58:33Z
100775,2020-04-04T19:16:12Z,2020-04-04T21:12:12Z
100775,2020-04-08T19:01:36Z,2020-04-08T19:35:36Z
100775,2020-04-11T14:26:18Z,2020-04-11T15:10:18Z
100775,2020-04-14T14:19:21Z,2020-04-14T15:58:21Z
100775,2020-04-16T12:09:35Z,2020-04-16T12:41:35Z
100775,2020-04-22T15:45:17Z,2020-04-22T16:27:17Z
100775,2020-04-27T15:13:59Z,2020-04-27T15:37:59Z
100776,2020-04-01T11:51:09Z,2020-04-01T13:21:09Z
100776,2020-04-02T05:40:55Z,2020-04-02T07:22:55Z
100776,2020-04-05T17:42:54Z,2020-04-05T18:32:54Z
100776,2020-04-17T00:45:14Z,2020-04-17T02:40:14Z
100776,2020-04-18T09:01:57Z,2020-04-18T10:37:57Z
100776,2020-04-18T15:24:30Z,2020-04-18T16:34:30Z
100776,2020-04-25T00:10:00Z,2020-04-25T00:50:00Z
100777,2020-04-06T00:34:16Z,2020-04-06T00:56:16Z
100777,2020-04-13T06:26:25Z,2020-04-13T08:25:25Z
100777,2020-04-14T23:08:54Z,2020-04-15T01:04:54Z
100777,2020-04-15T15:49:51Z,2020-04-15T17:39:51Z
100777,2020-04-18T23:05:16Z,2020-04-19T00:09:16Z
100777,2020-04-19T07:43:43Z,2020-04-19T08:31:43Z
100777,2020-04-20T18:24:51Z,2020-04-20T20:06:51Z
100777,2020-04-23T11:36:07Z,2020-04-23T13:01:07Z
100777,2020-04-25T22:55:46Z,2020-04-26T00:30:46Z
100777,2020-04-28T04:14:25Z,2020-04-28T05:32:25Z
100777,2020-04-29T03:21:38Z,2020-04-29T03:45:38Z
100778,2020-04-01T12:27:26Z,2020-04-01T13:48:26Z
100778,2020-04-01T18:53:51Z,2020-04-01T19:50:51Z
100778,2020-04-03T04:42:52Z,2020-04-03T05:36:52Z
100778,2020-04-06T21:51:44Z,2020-04-06T23:04:44Z
100778,2020-04-08T22:28:48Z,2020-04-09T00:24:48Z
100778,2020-04-11T00:05:38Z,2020-04-11T00:48:38Z
100778,2020-04-14T14:56:43Z,2020-04-14T16:44:43Z
100778,2020-04-15T22:07:29Z,2020-04-15T23:31:29Z
100778,2020-04-16T02:12:43Z,2020-04-16T03:12:43Z
100778,2020-04-18T10:26:52Z,2020-04-18T11:34:52Z
100778,2020-04-21T04:47:43Z,2020-04-21T05:33:43Z
100778,2020-04-24T01:58:23Z,2020-04-24T02:52:23Z
100778,2020-04-24T20:31:53Z,2020-04-24T22:01:53Z
100778,2020-04-25T20:36:34Z,2020-04-25T21:30:34Z
100778,2020-04-27T08:54:22Z,2020-04-27T10:46:22Z
100778,2020-04-30T21:16:58Z,2020-04-30T22:11:58Z
100779,2020-04-02T12:26:21Z,2020-04-02T13:45:21Z
100779,2020-04-03T06:01:48Z,2020-04-03T07:50:48Z
100779,2020-04-06T18:42:26Z,2020-04-06T19:23:26Z
100779,2020-04-08T01:14:45Z,2020-04-08T03:14:45Z
100779,2020-04-08T19:28:05Z,2020-04-08T20:52:05Z
100779,2020-04-14T07:40:47Z,2020-04-14T08:51:47Z
100779,2020-04-30T11:13:16Z,2020-04-30T12:35:16Z
100780,2020-04-02T14:13:19Z,2020-04-02T14:37:19Z
100780,2020-04-03T03:34:07Z,2020-04-03T04:01:07Z
100780,2020-04-06T09:21:17Z,2020-04-06T10:48:17Z
100780,2020-04-07T12:42:05Z,2020-04-07T13:08:05Z
100780,2020-04-10T16:00:54Z,2020-04-10T16:27:54Z
100780,2020-04-10T21:14:21Z,2020-04-10T23:03:21Z
100780,2020-04-13T03:31:09Z,2020-04-13T04:45:09Z
100780,2020-04-13T06:07:36Z,2020-04-13T07:33:36Z
100780,2020-04-13T07:59:39Z,2020-04-13T09:02:39Z
100780,2020-04-21T08:59:11Z,2020-04-21T10:00:11Z
100780,2020-04-24T23:45:02Z,2020-04-25T00:08:02Z
100781,2020-04-02T20:13:51Z,2020-04-02T21:19:51Z
100781,2020-04-05T03:50:44Z,2020-04-05T05:16:44Z
100781,2020-04-07T14:37:37Z,2020-04-07T15:49:37Z
100781,2020-04-10T14:17:30Z,2020-04-10T15:52:30Z
100781,2020-04-11T10:18:02Z,2020-04-11T11:58:02Z
100781,2020-04-12T14:09:45Z,2020-04-12T15:25:45Z
100781,2020-04-14T14:45:56Z,2020-04-14T15:20:56Z
100781,2020-04-19T05:02:01Z,2020-04-19T06:37:01Z
100781,2020-04-20T04:34:08Z,2020-04-20T05:44:08Z
100781,2020-04-20T19:56:31Z,2020-04-20T21:45:31Z
100781,2020-04-22T01:06:56Z,2020-04-22T02:03:56Z
100781,2020-04-24T03:04:22Z,2020-04-24T04:23:22Z
100781,2020-04-25T09:14:10Z,2020-04-25T10:49:10Z
100782,2020-04-01T15:41:28Z,2020-04-01T16:16:28Z
100782,2020-04-09T11:58:05Z,2020-04-09T13:09:05Z
100782,2020-04-10T05:21:50Z,2020-04-10T05:47:50Z
100782,2020-04-15T16:07:31Z,2020-04-15T16:46:31Z
100782,2020-04-16T03:28:16Z,2020-04-16T04:33:16Z
100782,2020-04-18T11:15:10Z,2020-04-18T12:25:10Z
100782,2020-04-24T07:00:03Z,2020-04-24T08:18:03Z
100782,2020-04-27T19:55:12Z,2020-04-27T21:28:12Z
100783,2020-04-04T23:39:09Z,2020-04-05T00:39:09Z
100783,2020-04-05T16:26:49Z,2020-04-05T17:56:49Z
100783,2020-04-06T19:47:49Z,2020-04-06T21:37:49Z
100783,2020-04-13T02:00:06Z,2020-04-13T03:18:06Z
100783,2020-04-16T02:41:49Z,2020-04-16T03:30:49Z
100783,2020-04-16T13:36:21Z,2020-04-16T14:57:21Z
100783,2020-04-19T21:27:16Z,2020-04-19T22:55:16Z
100783,2020-04-23T11:13:15Z,2020-04-23T12:26:15Z
100783,2020-04-23T13:01:33Z,2020-04-23T14:14:33Z
100783,2020-04-28T16:56:16Z,2020-04-28T17:17:16Z
100784,2020-04-06T09:40:39Z,2020-04-06T11:33:39Z
100784,2020-04-10T18:52:12Z,2020-04-10T19:50:12Z
100784,2020-04-13T11:26:16Z,2020-04-13T13:26:16Z
100784,2020-04-15T20:40:29Z,2020-04-15T22:03:29Z
100784,2020-04-20T19:40:37Z,2020-04-20T21:05:37Z
100784,2020-04-21T07:45:34Z,2020-04-21T09:41:34Z
100784,2020-04-21T08:36:14Z,2020-04-21T09:29:14Z
100784,2020-04-23T02:45:19Z,2020-04-23T04:35:19Z
100784,2020-04-24T00:26:06Z,2020-04-24T02:02:06Z
100784,2020-04-26T13:38:38Z,2020-04-26T14:20:38Z
100785,2020-04-01T22:23:09Z,2020-04-01T22:46:09Z
100785,2020-04-04T04:37:55Z,2020-04-04T06:29:55Z
100785,2020-04-05T21:11:48Z,2020-04-05T22:18:48Z
100785,2020-04-07T17:24:26Z,2020-04-07T18:38:26Z
100785,2020-04-08T09:02:34Z,2020-04-08T09:38:34Z
100785,2020-04-08T14:01:04Z,2020-04-08T15:07:04Z
100785,2020-04-09T14:59:06Z,2020-04-09T15:49:06Z
100785,2020-04-11T04:18:21Z,2020-04-11T04:41:21Z
100785,2020-04-15T19:39:00Z,2020-04-15T20:47:00Z
100785,2020-04-20T05:06:03Z,2020-04-20T07:05:03Z
100785,2020-04-22T18:35:47Z,2020-04-22T19:30:47Z
100785,2020-04-22T21:11:31Z,2020-04-22T22:56:31Z
100785,2020-04-29T06:51:48Z,2020-04-29T07:39:48Z
100785,2020-04-29T21:01:31Z,2020-04-29T22:27:31Z
100786,2020-04-02T15:25:09Z,2020-04-02T17:21:09Z
100786,2020-04-05T08:35:12Z,2020-04-05T09:44:12Z
100786,2020-04-05T18:06:43Z,2020-04-05T19:54:43Z
100786,2020-04-05T18:14:03Z,2020-04-05T19:45:03Z
100786,2020-04-09T15:04:40Z,2020-04-09T16:27:40Z
100786,2020-04-10T03:21:53Z,2020-04-10T04:47:53Z
100786,2020-04-12T20:56:42Z,2020-04-12T21:52:42Z
100786,2020-04-18T03:11:52Z,2020-04-18T03:31:52Z
100786,2020-04-18T17:24:23Z,2020-04-18T17:53:23Z
100786,2020-04-22T19:56:14Z,2020-04-22T21:05:14Z
100786,2020-04-24T13:57:56Z,2020-04-24T15:24:56Z
100786,2020-04-30T07:58:36Z,2020-04-30T09:01:36Z
100786,2020-04-30T15:25:55Z,2020-04-30T16:14:55Z
100787,2020-04-05T17:47:08Z,2020-04-05T18:15:08Z
100787,2020-04-06T10:03:09Z,2020-04-06T11:34:09Z
100787,2020-04-10T07:11:15Z,2020-04-10T08:08:15Z
100787,2020-04-11T17:24:07Z,2020-04-11T19:12:07Z
100787,2020-04-13T13:15:54Z,2020-04-13T14:23:54Z
100787,2020-04-18T00:19:41Z,2020-04-18T01:43:41Z
100787,2020-04-19T00:16:59Z,2020-04-19T01:08:59Z
100787,2020-04-19T01:26:35Z,2020-04-19T01:55:35Z
100787,2020-04-23T07:11:04Z,2020-04-23T08:14:04Z
100787,2020-04-23T07:14:20Z,2020-04-23T08:04:20Z
100787,2020-04-24T05:29:11Z,2020-04-24T06:41:11Z
100788,2020-04-08T12:32:19Z,2020-04-08T13:28:19Z
100788,2020-04-09T10:23:06Z,2020-04-09T11:43:06Z
100788,2020-04-09T23:56:47Z,2020-04-10T01:47:47Z
100788,2020-04-17T00:24:18Z,2020-04-17T01:17:18Z
100788,2020-04-18T18:08:47Z,2020-04-18T19:24:47Z
100788,2020-04-24T11:21:29Z,2020-04-24T12:32:29Z
100789,2020-04-04T14:19:30Z,2020-04-04T15:56:30Z
100789,2020-04-05T07:23:05Z,2020-04-05T08:13:05Z
100789,2020-04-08T07:00:34Z,2020-04-08T08:45:34Z
100789,2020-04-08T20:53:24Z,2020-04-08T22:00:24Z
100789,2020-04-09T05:28:54Z,2020-04-09T06:10:54Z
100789,2020-04-09T21:12:56Z,2020-04-09T22:29:56Z
100789,2020-04-19T00:52:10Z,2020-04-19T02:28:10Z
100789,2020-04-22T05:39:28Z,2020-04-22T06:16:28Z
100789,2020-04-22T12:14:11Z,2020-04-22T13:09:11Z
100789,2020-04-23T21:55:34Z,2020-04-23T23:35:34Z
100789,2020-04-27T16:47:00Z,2020-04-27T17:38:00Z
100789,2020-04-28T09:14:28Z,2020-04-28T10:23:28Z
100790,2020-04-02T14:21:49Z,2020-04-02T15:23:49Z
100790,2020-04-06T13:25:56Z,2020-04-06T14:48:56Z
100790,2020-04-12T00:27:55Z,2020-04-12T02:03:55Z
100790,2020-04-12T05:26:22Z,2020-04-12T06:52:22Z
100790,2020-04-19T03:55:58Z,2020-04-19T05:00:58Z
100790,2020-04-20T01:40:11Z,2020-04-20T02:42:11Z
100790,2020-04-20T16:45:23Z,2020-04-20T17:59:23Z
100790,2020-04-28T00:33:22Z,2020-04-28T02:04:22Z
100791,2020-04-01T08:44:31Z,2020-04-01T10:18:31Z
100791,2020-04-06T03:48:35Z,2020-04-06T04:23:35Z
100791,2020-04-07T21:02:23Z,2020-04-07T22:40:23Z
100791,2020-04-08T13:30:08Z,2020-04-08T15:16:08Z
100791,2020-04-09T00:21:57Z,2020-04-09T01:37:57Z
100791,2020-04-11T10:11:20Z,2020-04-11T11:24:20Z
100791,2020-04-11T10:20:32Z,2020-04-11T10:58:32Z
100791,2020-04-18T05:15:32Z,2020-04-18T06:14:32Z
100791,2020-04-18T07:37:32Z,2020-04-18T08:12:32Z
100791,2020-04-26T15:13:08Z,2020-04-26T16:20:08Z
100792,2020-04-03T06:24:41Z,2020-04-03T06:54:41Z
100792,2020-04-05T13:56:16Z,2020-04-05T15:46:16Z
100792,2020-04-06T00:54:33Z,2020-04-06T02:45:33Z
100792,2020-04-07T04:05:29Z,2020-04-07T05:07:29Z
100792,2020-04-08T10:48:00Z,2020-04-08T11:24:00Z
100792,2020-04-12T15:55:14Z,2020-04-12T17:27:14Z
100792,2020-04-13T01:03:08Z,2020-04-13T02:31:08Z
100792,2020-04-18T09:16:52Z,2020-04-18T09:55:52Z
100793,2020-04-03T18:02:32Z,2020-04-03T19:00:32Z
100793,2020-04-12T18:05:55Z,2020-04-12T19:37:55Z
100793,2020-04-13T21:04:07Z,2020-04-13T21:39:07Z
100793,2020-04-15T06:13:36Z,2020-04-15T07:15:36Z
100793,2020-04-17T21:04:25Z,2020-04-17T23:00:25Z
100793,2020-04-24T10:38:17Z,2020-04-24T11:17:17Z
100793,2020-04-25T04:30:08Z,2020-04-25T05:43:08Z
100794,2020-04-03T15:14:26Z,2020-04-03T16:13:26Z
100794,2020-04-05T11:24:36Z,2020-04-05T12:47:36Z
100794,2020-04-08T22:26:55Z,2020-04-08T23:50:55Z
100794,2020-04-08T23:10:21Z,2020-04-08T23:58:21Z
100794,2020-04-16T00:29:47Z,2020-04-16T01:29:47Z
100794,2020-04-25T10:05:23Z,2020-04-25T10:52:23Z
100795,2020-04-04T07:45:16Z,2020-04-04T09:29:16Z
100795,2020-04-19T03:10:13Z,2020-04-19T04:47:13Z
100795,2020-04-23T11:28:55Z,2020-04-23T12:12:55Z
100795,2020-04-25T12:26:47Z,2020-04-25T13:11:47Z
100795,2020-04-27T08:16:19Z,2020-04-27T08:46:19Z
100795,2020-04-29T22:40:28Z,2020-04-30T00:02:28Z
100796,2020-04-04T01:31:45Z,2020-04-04T03:21:45Z
100796,2020-04-04T12:58:18Z,2020-04-04T14:11:18Z
100796,2020-04-05T15:57:23Z,2020-04-05T17:41:23Z
100796,2020-04-10T18:11:30Z,2020-04-10T19:20:30Z
100796,2020-04-11T14:51:15Z,2020-04-11T16:07:15Z
100796,2020-04-13T06:28:16Z,2020-04-13T07:22:16Z
100796,2020-04-14T05:10:13Z,2020-04-14T06:41:13Z
100796,2020-04-16T15:22:01Z,2020-04-16T16:25:01Z
100796,2020-04-23T15:43:08Z,2020-04-23T17:16:08Z
100797,2020-04-01T23:03:31Z,2020-04-01T23:50:31Z
100797,2020-04-13T05:47:30Z,2020-04-13T06:13:30Z
100797,2020-04-16T17:32:44Z,2020-04-16T18:59:44Z
100797,2020-04-18T15:02:06Z,2020-04-18T16:10:06Z
100797,2020-04-25T14:50:33Z,2020-04-25T16:21:33Z
100797,2020-04-28T03:18:45Z,2020-04-28T03:51:45Z
100797,2020-04-29T00:47:58Z,2020-04-29T02:30:58Z
100798,2020-04-02T19:38:00Z,2020-04-02T21:09:00Z
100798,2020-04-04T22:45:10Z,2020-04-05T00:30:10Z
100798,2020-04-06T13:39:27Z,2020-04-06T15:03:27Z
100798,2020-04-15T04:48:36Z,2020-04-15T05:13:36Z
100798,2020-04-21T09:53:00Z,2020-04-21T10:26:00Z
100798,2020-04-21T12:19:21Z,2020-04-21T13:36:21Z
100798,2020-04-22T09:41:42Z,2020-04-22T10:25:42Z
100799,2020-04-07T20:40:13Z,2020-04-07T21:16:13Z
100799,2020-04-12T21:55:49Z,2020-04-12T22:50:49Z
100799,2020-04-18T09:09:52Z,2020-04-18T11:00:52Z
100799,2020-04-22T23:26:07Z,2020-04-23T01:04:07Z
100799,2020-04-24T06:15:37Z,2020-04-24T06:50:37Z
100799,2020-04-29T06:02:59Z,2020-04-29T07:23:59Z
100799,2020-04-30T08:40:30Z,2020-04-30T09:44:30Z
100800,2020-04-05T19:01:38Z,2020-04-05T19:42:38Z
100800,2020-04-08T16:37:34Z,2020-04-08T17:04:34Z
100800,2020-04-09T23:03:45Z,2020-04-09T23:38:45Z
100800,2020-04-10T10:17:14Z,2020-04-10T10:39:14Z
100800,2020-04-18T23:30:50Z,2020-04-19T00:51:50Z
100800,2020-04-23T22:33:06Z,2020-04-23T23:54:06Z
100800,2020-04-26T07:24:31Z,2020-04-26T08:57:31Z
100800,2020-04-27T01:47:48Z,2020-04-27T02:21:48Z
100801,2020-04-02T20:11:22Z,2020-04-02T21:06:22Z
100801,2020-04-11T12:39:38Z,2020-04-11T13:20:38Z
100801,2020-04-13T12:03:09Z,2020-04-13T13:00:09Z
100801,2020-04-14T16:05:33Z,2020-04-14T17:01:33Z
100801,2020-04-18T23:45:40Z,2020-04-19T01:24:40Z
100801,2020-04-23T21:26:31Z,2020-04-23T22:28:31Z
100801,2020-04-25T02:05:45Z,2020-04-25T03:33:45Z
100801,2020-04-27T22:43:43Z,2020-04-27T23:30:43Z
100801,2020-04-28T22:35:28Z,2020-04-28T23:32:28Z
100801,2020-04-29T04:29:38Z,2020-04-29T05:32:38Z
100801,2020-04-30T14:58:10Z,2020-04-30T15:36:10Z
100802,2020-04-01T04:52:45Z,2020-04-01T05:16:45Z
100802,2020-04-08T12:11:34Z,2020-04-08T13:08:34Z
100802,2020-04-09T09:06:29Z,2020-04-09T09:46:29Z
100802,2020-04-11T19:03:27Z,2020-04-11T20:08:27Z
100802,2020-04-20T18:54:09Z,2020-04-20T19:59:09Z
100802,2020-04-22T02:14:45Z,2020-04-22T03:26:45Z
100802,2020-04-22T19:41:05Z,2020-04-22T20:07:05Z
100802,2020-04-24T13:56:01Z,2020-04-24T14:25:01Z
100802,2020-04-26T04:41:11Z,2020-04-26T05:57:11Z
100802,2020-04-28T07:18:51Z,2020-04-28T08:27:51Z
100802,2020-04-29T20:31:09Z,2020-04-29T22:31:09Z
100803,2020-04-01T21:10:29Z,2020-04-01T22:01:29Z
100803,2020-04-04T17:05:27Z,2020-04-04T17:44:27Z
100803,2020-04-09T05:38:34Z,2020-04-09T07:08:34Z
100803,2020-04-10T16:07:20Z,2020-04-10T17:18:20Z
100803,2020-04-11T20:17:28Z,2020-04-11T21:01:28Z
100803,2020-04-20T11:50:52Z,2020-04-20T13:44:52Z
100803,2020-04-23T04:52:41Z,2020-04-23T05:20:41Z
100803,2020-04-24T17:07:33Z,2020-04-24T17:58:33Z
100803,2020-04-30T17:13:46Z,2020-04-30T19:02:46Z
100804,2020-04-04T07:48:07Z,2020-04-04T09:07:07Z
100804,2020-04-06T10:19:15Z,2020-04-06T11:44:15Z
100804,2020-04-06T17:12:50Z,2020-04-06T18:59:50Z
100804,2020-04-08T03:18:01Z,2020-04-08T04:00:01Z
100804,2020-04-08T19:04:36Z,2020-04-08T20:13:36Z
100804,2020-04-08T19:26:45Z,2020-04-08T19:51:45Z
100804,2020-04-09T19:21:13Z,2020-04-09T20:26:13Z
100804,2020-04-12T17:38:48Z,2020-04-12T18:20:48Z
100804,2020-04-15T09:33:36Z,2020-04-15T11:26:36Z
100804,2020-04-23T19:03:11Z,2020-04-23T20:24:11Z
100804,2020-04-28T21:40:48Z,2020-04-28T23:14:48Z
100805,2020-04-02T07:57:36Z,2020-04-02T09:01:36Z
100805,2020-04-09T05:56:15Z,2020-04-09T06:51:15Z
100805,2020-04-18T06:55:29Z,2020-04-18T08:23:29Z
100805,2020-04-28T08:24:29Z,2020-04-28T09:36:29Z
100806,2020-04-03T13:00:54Z,2020-04-03T14:43:54Z
100806,2020-04-06T13:56:20Z,2020-04-06T15:30:20Z
100806,2020-04-09T21:46:20Z,2020-04-09T22:39:20Z
100806,2020-04-13T11:09:33Z,2020-04-13T12:42:33Z
100807,2020-04-03T18:07:18Z,2020-04-03T18:37:18Z
100807,2020-04-06T00:29:21Z,2020-04-06T01:14:21Z
100807,2020-04-07T02:21:31Z,2020-04-07T03:42:31Z
100807,2020-04-19T11:15:17Z,2020-04-19T11:37:17Z
100807,2020-04-24T01:26:41Z,2020-04-24T03:22:41Z
100807,2020-04-25T19:49:26Z,2020-04-25T20:34:26Z
100808,2020-04-01T04:15:35Z,2020-04-01T05:11:35Z
100808,2020-04-02T17:37:26Z,2020-04-02T18:41:26Z
100808,2020-04-09T13:36:04Z,2020-04-09T14:17:04Z
100808,2020-04-16T07:09:26Z,2020-04-16T07:34:26Z
100808,2020-04-18T21:59:22Z,2020-04-18T23:17:22Z
100808,2020-04-20T01:03:05Z,2020-04-20T01:50:05Z
100808,2020-04-20T20:10:16Z,2020-04-20T21:40:16Z
100808,2020-04-21T11:36:51Z,2020-04-21T12:05:51Z
100808,2020-04-23T00:07:44Z,2020-04-23T01:15:44Z
100808,2020-04-23T05:33:22Z,2020-04-23T06:36:22Z
100808,2020-04-24T09:25:51Z,2020-04-24T10:13:51Z
100808,2020-04-29T19:06:12Z,2020-04-29T20:17:12Z
100809,2020-04-02T17:25:32Z,2020-04-02T18:59:32Z
100809,2020-04-04T10:36:41Z,2020-04-04T12:03:41Z
100809,2020-04-10T13:09:45Z,2020-04-10T15:07:45Z
100809,2020-04-14T10:03:53Z,2020-04-14T10:27:53Z
100809,2020-04-28T09:05:19Z,2020-04-28T10:59:19Z
100809,2020-04-28T15:33:18Z,2020-04-28T16:29:18Z
100809,2020-04-29T03:40:12Z,2020-04-29T04:00:12Z
100810,2020-04-01T09:10:25Z,2020-04-01T10:37:25Z
100810,2020-04-06T06:00:50Z,2020-04-06T07:07:50Z
100810,2020-04-07T11:46:57Z,2020-04-07T12:43:57Z
100810,2020-04-08T23:07:47Z,2020-04-09T00:42:47Z
100810,2020-04-10T23:44:35Z,2020-04-11T00:52:35Z
100810,2020-04-11T14:39:23Z,2020-04-11T16:17:23Z
100810,2020-04-14T06:32:38Z,2020-04-14T07:15:38Z
100810,2020-04-23T04:00:24Z,2020-04-23T05:21:24Z
100810,2020-04-25T06:36:58Z,2020-04-25T07:02:58Z
100810,2020-04-25T20:56:22Z,2020-04-25T22:47:22Z
100810,2020-04-29T02:01:13Z,2020-04-29T03:36:13Z
100810,2020-04-29T15:06:44Z,2020-04-29T16:56:44Z
100811,2020-04-05T09:20:47Z,2020-04-05T10:05:47Z
100811,2020-04-07T01:36:55Z,2020-04-07T03:25:55Z
100811,2020-04-07T01:59:43Z,2020-04-07T03:14:43Z
100811,2020-04-07T08:23:30Z,2020-04-07T10:05:30Z
100811,2020-04-18T05:44:59Z,2020-04-18T07:20:59Z
100811,2020-04-19T07:55:45Z,2020-04-19T09:34:45Z
100811,2020-04-20T17:57:23Z,2020-04-20T19:50:23Z
100811,2020-04-21T23:18:21Z,2020-04-22T00:34:21Z
100811,2020-04-23T06:17:35Z,2020-04-23T07:43:35Z
100811,2020-04-25T23:43:27Z,2020-04-26T00:40:27Z
100811,2020-04-27T19:44:39Z,2020-04-27T21:37:39Z
100812,2020-04-05T16:55:11Z,2020-04-05T17:59:11Z
100812,2020-04-11T16:55:23Z,2020-04-11T18:02:23Z
100812,2020-04-12T12:56:01Z,2020-04-12T13:18:01Z
100812,2020-04-13T20:20:23Z,2020-04-13T21:59:23Z
100812,2020-04-14T11:39:29Z,2020-04-14T12:48:29Z
100812,2020-04-19T06:49:48Z,2020-04-19T07:24:48Z
100812,2020-04-21T10:38:44Z,2020-04-21T12:09:44Z
100812,2020-04-22T13:04:57Z,2020-04-22T13:37:57Z
100812,2020-04-29T19:07:55Z,2020-04-29T20:30:55Z
100813,2020-04-05T05:26:43Z,2020-04-05T06:16:43Z
100813,2020-04-06T06:40:44Z,2020-04-06T07:09:44Z
100813,2020-04-06T12:05:05Z,2020-04-06T13:52:05Z
100813,2020-04-12T11:30:28Z,2020-04-12T12:58:28Z
100813,2020-04-15T02:31:39Z,2020-04-15T04:08:39Z
100813,2020-04-17T00:30:14Z,2020-04-17T02:23:14Z
100813,2020-04-22T06:29:05Z,2020-04-22T07:40:05Z
100813,2020-04-28T09:37:48Z,2020-04-28T10:16:48Z
100813,2020-04-29T13:32:29Z,2020-04-29T14:02:29Z
100814,2020-04-06T11:02:01Z,2020-04-06T12:26:01Z
100814,2020-04-08T06:58:13Z,2020-04-08T07:53:13Z
100814,2020-04-12T21:55:31Z,2020-04-12T22:16:31Z
100814,2020-04-14T01:39:58Z,2020-04-14T02:10:58Z
100814,2020-04-14T10:42:31Z,2020-04-14T12:10:31Z
100814,2020-04-17T21:18:30Z,2020-04-17T22:58:30Z
100814,2020-04-19T13:20:43Z,2020-04-19T14:29:43Z
100814,2020-04-20T06:38:22Z,2020-04-20T07:24:22Z
100814,2020-04-21T14:50:38Z,2020-04-21T16:17:38Z
100814,2020-04-22T10:01:34Z,2020-04-22T11:31:34Z
100814,2020-04-29T10:09:03Z,2020-04-29T10:58:03Z
100815,2020-04-09T18:58:32Z,2020-04-09T19:44:32Z
100815,2020-04-10T16:23:08Z,2020-04-10T18:13:08Z
100815,2020-04-16T15:43:53Z,2020-04-16T17:04:53Z
100815,2020-04-19T02:32:11Z,2020-04-19T03:20:11Z
100815,2020-04-19T04:56:22Z,2020-04-19T05:28:22Z
100815,2020-04-20T10:08:05Z,2020-04-20T12:02:05Z
100815,2020-04-28T02:07:22Z,2020-04-28T03:24:22Z
100815,2020-04-28T21:20:31Z,2020-04-28T22:37:31Z
100816,2020-04-04T09:59:21Z,2020-04-04T11:33:21Z
100816,2020-04-09T21:45:23Z,2020-04-09T23:21:23Z
100816,2020-04-12T00:36:56Z,2020-04-12T02:26:56Z
100816,2020-04-12T03:29:40Z,2020-04-12T04:10:40Z
100816,2020-04-12T10:29:51Z,2020-04-12T10:54:51Z
100816,2020-04-14T07:57:53Z,2020-04-14T09:19:53Z
100816,2020-04-18T02:11:28Z,2020-04-18T03:15:28Z
100816,2020-04-18T12:16:36Z,2020-04-18T13:00:36Z
100816,2020-04-25T23:54:34Z,2020-04-26T01:49:34Z
100816,2020-04-26T17:54:59Z,2020-04-26T19:09:59Z
100816,2020-04-27T05:55:54Z,2020-04-27T06:50:54Z
100816,2020-04-27T11:12:52Z,2020-04-27T12:24:52Z
100817,2020-04-01T06:18:58Z,2020-04-01T07:14:58Z
100817,2020-04-01T21:52:49Z,2020-04-01T23:13:49Z
100817,2020-04-06T04:01:53Z,2020-04-06T05:57:53Z
100817,2020-04-07T19:03:10Z,2020-04-07T19:53:10Z
100817,2020-04-08T15:46:11Z,2020-04-08T17:42:11Z
100817,2020-04-09T04:35:40Z,2020-04-09T06:19:40Z
100817,2020-04-09T06:25:50Z,2020-04-09T06:57:50Z
100817,2020-04-17T20:54:50Z,2020-04-17T21:20:50Z
100817,2020-04-18T11:25:03Z,2020-04-18T12:44:03Z
100817,2020-04-19T06:09:45Z,2020-04-19T06:49:45Z
100817,2020-04-23T10:59:46Z,2020-04-23T12:26:46Z
100817,2020-04-23T19:20:09Z,2020-04-23T20:54:09Z
100818,2020-04-04T16:59:09Z,2020-04-04T17:45:09Z
100818,2020-04-06T20:05:28Z,2020-04-06T20:37:28Z
100818,2020-04-09T15:56:09Z,2020-04-09T17:37:09Z
100818,2020-04-11T00:10:15Z,2020-04-11T01:55:15Z
100818,2020-04-11T02:00:28Z,2020-04-11T03:28:28Z
100818,2020-04-12T17:44:10Z,2020-04-12T18:41:10Z
100818,2020-04-19T20:20:41Z,2020-04-19T22:20:41Z
100818,2020-04-22T03:08:31Z,2020-04-22T03:55:31Z
100818,2020-04-23T10:01:27Z,2020-04-23T11:40:27Z
100818,2020-04-30T01:42:01Z,2020-04-30T02:13:01Z
100819,2020-04-02T11:44:21Z,2020-04-02T13:16:21Z
100819,2020-04-02T23:33:31Z,2020-04-03T01:29:31Z
